,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HomeTeamLP,AwayTeamLP,MW,HTFormPtsStr,ATFormPtsStr,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
556,2018-12-22,Man City,Crystal Palace,2,3,NH,48,14,10,23,2.4444444444444446,0.8333333333333334,W,L,W,W,W,W,L,L,W,D,2.0,18.0,18.0,WLWWW,WLLWD,12,7,1,0,0,0,0,0,0,0,2.111111111111111,-0.5,1.6111111111111112,0.2777777777777778,-16.0
557,2018-12-22,Newcastle,Fulham,0,0,NH,14,16,22,42,0.8888888888888888,0.5,W,L,D,L,W,L,L,D,L,W,18.0,18.0,18.0,WLDLW,LLDLW,7,4,0,0,0,0,0,0,0,0,-0.4444444444444444,-1.4444444444444444,0.3888888888888889,0.16666666666666666,0.0
558,2018-12-22,West Ham,Watford,0,2,NH,25,23,25,25,1.3333333333333333,1.3333333333333333,W,W,W,W,L,W,D,L,L,L,18.0,20.0,18.0,WWWWL,WDLLL,12,4,0,0,0,0,0,0,1,0,0.0,-0.1111111111111111,0.0,0.4444444444444444,-2.0
559,2018-12-23,Everton,Tottenham,2,6,NH,24,31,22,16,1.3333333333333333,2.1666666666666665,L,D,D,L,W,W,W,W,L,W,18.0,14.0,18.0,LDDLW,WWWLW,5,12,0,0,0,0,0,0,0,0,0.1111111111111111,0.8333333333333334,-0.8333333333333334,-0.3888888888888889,4.0
560,2018-12-26,Brighton,Arsenal,1,1,NH,20,40,26,24,1.105263157894737,1.9473684210526316,L,L,L,W,W,W,L,W,D,W,15.0,6.0,19.0,LLLWW,WLWDW,6,10,0,0,0,0,0,0,0,0,-0.3157894736842105,0.8421052631578947,-0.8421052631578947,-0.21052631578947367,9.0
561,2018-12-26,Burnley,Everton,1,5,NH,16,26,36,28,0.631578947368421,1.263157894736842,L,L,W,L,L,L,L,D,D,L,18.0,18.0,19.0,LLWLL,LLDDL,3,2,0,0,0,0,0,0,0,0,-1.0526315789473684,-0.10526315789473684,-0.631578947368421,0.05263157894736842,0.0
562,2018-12-26,Crystal Palace,Cardiff,0,0,NH,17,18,25,38,0.9473684210526315,0.7368421052631579,W,W,L,L,W,L,L,W,L,W,18.0,18.0,19.0,WWLLW,LLWLW,9,6,0,0,0,0,0,0,0,0,-0.42105263157894735,-1.0526315789473684,0.21052631578947367,0.15789473684210525,0.0
563,2018-12-26,Fulham,Wolves,1,1,NH,16,19,42,21,0.5263157894736842,1.3157894736842106,D,L,L,D,L,L,W,W,W,L,18.0,18.0,19.0,DLLDL,LWWWL,2,9,0,0,0,0,0,0,0,0,-1.368421052631579,-0.10526315789473684,-0.7894736842105263,-0.3684210526315789,0.0
564,2018-12-26,Leicester,Man City,2,1,H,22,50,21,13,1.3157894736842106,2.3157894736842106,W,L,L,D,W,L,W,L,W,W,4.0,2.0,19.0,WLLDW,LWLWW,7,9,0,0,0,0,0,0,0,0,0.05263157894736842,1.9473684210526316,-1.0,-0.10526315789473684,2.0
565,2018-12-26,Liverpool,Newcastle,4,0,H,39,14,7,22,2.526315789473684,0.8947368421052632,W,W,W,W,W,D,W,L,D,L,1.0,18.0,19.0,WWWWW,DWLDL,15,5,1,1,0,0,0,0,0,0,1.6842105263157894,-0.42105263157894735,1.631578947368421,0.5263157894736842,-17.0
566,2018-12-26,Man United,Huddersfield,3,1,H,34,11,30,31,1.5263157894736843,0.5263157894736842,W,L,W,D,D,L,L,L,L,L,18.0,16.0,19.0,WLWDD,LLLLL,8,0,0,0,0,0,0,0,1,1,0.21052631578947367,-1.0526315789473684,1.0,0.42105263157894735,2.0
567,2018-12-26,Tottenham,Bournemouth,5,0,H,37,27,18,28,2.210526315789474,1.368421052631579,W,W,W,W,L,W,L,L,W,L,14.0,18.0,19.0,WWWWL,WLLWL,12,6,0,0,0,0,0,0,0,0,1.0,-0.05263157894736842,0.8421052631578947,0.3157894736842105,-4.0
568,2018-12-26,Watford,Chelsea,1,2,NH,25,35,25,15,1.4210526315789473,1.9473684210526316,W,W,D,L,L,L,W,W,L,W,20.0,18.0,19.0,WWDLL,LWWLW,7,9,0,0,0,0,0,0,0,0,0.0,1.0526315789473684,-0.5263157894736842,-0.10526315789473684,2.0
569,2018-12-27,Southampton,West Ham,1,2,NH,19,25,33,27,0.7894736842105263,1.263157894736842,W,W,L,L,D,L,W,W,W,W,19.0,18.0,19.0,WWLLD,LWWWW,7,12,0,0,0,0,1,0,0,0,-0.7368421052631579,-0.10526315789473684,-0.47368421052631576,-0.2631578947368421,1.0
570,2018-12-29,Brighton,Everton,1,0,H,21,31,27,29,1.1,1.35,D,L,L,L,W,W,L,L,D,D,15.0,18.0,20.0,DLLLW,WLLDD,4,5,0,0,0,0,0,0,0,0,-0.3,0.1,-0.25,-0.05,-3.0
571,2018-12-29,Fulham,Huddersfield,1,0,H,17,12,43,34,0.55,0.5,D,D,L,L,D,L,L,L,L,L,18.0,16.0,20.0,DDLLD,LLLLL,3,0,0,0,0,0,0,0,1,1,-1.3,-1.1,0.05,0.15,2.0
572,2018-12-29,Leicester,Cardiff,0,1,NH,24,18,22,38,1.4,0.75,W,W,L,L,D,D,L,L,W,L,4.0,18.0,20.0,WWLLD,DLLWL,7,4,0,0,0,0,0,0,0,0,0.1,-1.0,0.65,0.15,-14.0
573,2018-12-29,Liverpool,Arsenal,5,1,H,43,41,7,25,2.55,1.9,W,W,W,W,W,D,W,L,W,D,1.0,6.0,20.0,WWWWW,DWLWD,15,8,1,1,0,0,0,0,0,0,1.8,0.8,0.65,0.35,-5.0
574,2018-12-29,Tottenham,Wolves,1,3,NH,42,20,18,22,2.25,1.3,W,W,W,W,W,D,L,W,W,W,14.0,18.0,20.0,WWWWW,DLWWW,15,10,1,1,0,0,1,0,0,0,1.2,-0.1,0.95,0.25,-4.0
575,2018-12-29,Watford,Newcastle,1,1,NH,26,14,27,26,1.35,0.85,L,W,W,D,L,L,D,W,L,D,20.0,18.0,20.0,LWWDL,LDWLD,7,5,0,0,0,0,0,0,0,0,-0.05,-0.6,0.5,0.1,2.0
576,2018-12-30,Burnley,West Ham,2,0,H,17,27,41,28,0.6,1.35,L,L,L,W,L,W,L,W,W,W,18.0,18.0,20.0,LLLWL,WLWWW,3,12,0,0,0,0,1,0,0,0,-1.2,-0.05,-0.75,-0.45,0.0
577,2018-12-30,Crystal Palace,Chelsea,0,1,NH,17,37,25,16,0.95,2.0,D,W,W,L,L,W,L,W,W,L,18.0,18.0,20.0,DWWLL,WLWWL,7,9,0,0,0,0,0,0,0,0,-0.4,1.05,-1.05,-0.1,0.0
578,2018-12-30,Man United,Bournemouth,4,1,H,37,27,31,33,1.6,1.3,W,W,L,W,D,L,W,L,L,W,18.0,18.0,20.0,WWLWD,LWLLW,10,6,0,0,0,0,0,0,0,0,0.3,-0.3,0.3,0.2,0.0
579,2018-12-30,Southampton,Man City,1,3,NH,20,51,35,15,0.75,2.2,L,W,W,L,L,L,L,W,L,W,19.0,2.0,20.0,LWWLL,LLWLW,6,6,0,0,0,0,0,0,0,0,-0.75,1.8,-1.45,0.0,17.0
580,2019-01-01,Arsenal,Fulham,4,1,H,42,18,30,43,1.8095238095238095,0.6666666666666666,L,D,W,L,W,W,D,D,L,L,6.0,18.0,21.0,LDWLW,WDDLL,7,5,0,0,0,0,0,0,0,0,0.5714285714285714,-1.1904761904761905,1.1428571428571428,0.09523809523809523,-12.0
581,2019-01-01,Cardiff,Tottenham,0,3,NH,19,43,38,21,0.8571428571428571,2.142857142857143,W,D,L,L,W,L,W,W,W,W,18.0,14.0,21.0,WDLLW,LWWWW,7,12,0,0,0,0,1,0,0,0,-0.9047619047619048,1.0476190476190477,-1.2857142857142858,-0.23809523809523808,4.0
582,2019-01-01,Everton,Leicester,0,1,NH,31,24,30,23,1.2857142857142858,1.3333333333333333,L,W,L,L,D,L,W,W,L,L,18.0,4.0,21.0,LWLLD,LWWLL,4,6,0,0,0,0,0,0,0,0,0.047619047619047616,0.047619047619047616,-0.047619047619047616,-0.09523809523809523,14.0
583,2019-01-02,Bournemouth,Watford,3,3,NH,28,27,37,28,1.2380952380952381,1.3333333333333333,L,L,W,L,L,D,L,W,W,D,18.0,20.0,21.0,LLWLL,DLWWD,3,8,0,0,0,0,0,0,0,0,-0.42857142857142855,-0.047619047619047616,-0.09523809523809523,-0.23809523809523808,-2.0
584,2019-01-02,Chelsea,Southampton,0,0,NH,38,21,16,38,2.0476190476190474,0.7142857142857143,W,W,L,W,W,L,L,W,W,L,18.0,19.0,21.0,WWLWW,LLWWL,12,6,0,0,0,0,0,0,0,0,1.0476190476190477,-0.8095238095238095,1.3333333333333333,0.2857142857142857,-1.0
585,2019-01-02,Huddersfield,Burnley,1,2,NH,12,19,35,41,0.47619047619047616,0.7142857142857143,L,L,L,L,L,W,L,L,L,W,16.0,18.0,21.0,LLLLL,WLLLW,0,6,0,0,1,1,0,0,0,0,-1.0952380952380953,-1.0476190476190477,-0.23809523809523808,-0.2857142857142857,-2.0
586,2019-01-02,Newcastle,Man United,0,2,NH,15,41,27,32,0.8571428571428571,1.6666666666666667,D,L,D,W,L,W,W,W,L,W,18.0,18.0,21.0,DLDWL,WWWLW,5,12,0,0,0,0,0,0,0,0,-0.5714285714285714,0.42857142857142855,-0.8095238095238095,-0.3333333333333333,0.0
587,2019-01-02,West Ham,Brighton,2,2,NH,27,22,30,27,1.2857142857142858,1.1904761904761905,L,W,L,W,W,W,D,L,L,L,18.0,15.0,21.0,LWLWW,WDLLL,9,4,0,0,0,0,0,0,1,0,-0.14285714285714285,-0.23809523809523808,0.09523809523809523,0.23809523809523808,3.0
588,2019-01-02,Wolves,Crystal Palace,0,2,NH,23,17,23,26,1.380952380952381,0.9047619047619048,W,D,L,W,W,L,D,W,W,L,18.0,18.0,21.0,WDLWW,LDWWL,10,7,0,0,0,0,0,0,0,0,0.0,-0.42857142857142855,0.47619047619047616,0.14285714285714285,0.0
589,2019-01-03,Man City,Liverpool,2,1,H,54,48,16,8,2.238095238095238,2.5714285714285716,W,L,L,W,L,W,W,W,W,W,2.0,1.0,21.0,WLLWL,WWWWW,6,15,0,0,0,0,1,1,0,0,1.8095238095238095,1.9047619047619047,-0.3333333333333333,-0.42857142857142855,1.0
590,2019-01-12,Brighton,Liverpool,0,1,NH,24,49,29,10,1.1818181818181819,2.4545454545454546,D,W,D,L,L,L,W,W,W,W,15.0,1.0,22.0,DWDLL,LWWWW,5,12,0,0,0,0,1,0,0,0,-0.22727272727272727,1.7727272727272727,-1.2727272727272727,-0.3181818181818182,14.0
591,2019-01-12,Burnley,Fulham,2,1,H,21,19,42,47,0.8181818181818182,0.6363636363636364,W,W,L,L,L,L,W,D,D,L,18.0,18.0,22.0,WWLLL,LWDDL,6,5,0,0,1,0,0,0,0,0,-0.9545454545454546,-1.2727272727272727,0.18181818181818182,0.045454545454545456,0.0
592,2019-01-12,Cardiff,Huddersfield,0,0,NH,19,13,41,37,0.8181818181818182,0.45454545454545453,L,W,D,L,L,L,L,L,L,L,18.0,16.0,22.0,LWDLL,LLLLL,4,0,0,0,0,0,0,0,1,1,-1.0,-1.0909090909090908,0.36363636363636365,0.18181818181818182,2.0
593,2019-01-12,Chelsea,Newcastle,2,1,H,38,15,16,29,2.0,0.8181818181818182,D,W,W,L,W,L,D,L,D,W,18.0,18.0,22.0,DWWLW,LDLDW,10,5,0,0,0,0,0,0,0,0,1.0,-0.6363636363636364,1.1818181818181819,0.22727272727272727,0.0
594,2019-01-12,Crystal Palace,Watford,1,2,NH,19,30,26,31,1.0,1.3181818181818181,W,L,D,W,W,D,D,L,W,W,18.0,20.0,22.0,WLDWW,DDLWW,10,8,0,0,0,0,0,0,0,0,-0.3181818181818182,-0.045454545454545456,-0.3181818181818182,0.09090909090909091,-2.0
595,2019-01-12,Leicester,Southampton,1,2,NH,25,21,23,38,1.4090909090909092,0.7272727272727273,W,L,W,W,L,D,L,L,W,W,4.0,19.0,22.0,WLWWL,DLLWW,9,7,0,0,0,0,0,0,0,0,0.09090909090909091,-0.7727272727272727,0.6818181818181818,0.09090909090909091,-15.0
596,2019-01-12,West Ham,Arsenal,1,0,H,29,46,32,31,1.2727272727272727,1.8636363636363635,D,L,W,L,W,W,L,D,W,L,18.0,6.0,22.0,DLWLW,WLDWL,7,7,0,0,0,0,0,0,0,0,-0.13636363636363635,0.6818181818181818,-0.5909090909090909,0.0,12.0
597,2019-01-13,Everton,Bournemouth,2,0,H,31,31,31,40,1.2272727272727273,1.2272727272727273,L,L,W,L,L,D,L,L,W,L,18.0,18.0,22.0,LLWLL,DLLWL,3,4,0,0,0,0,0,0,0,0,0.0,-0.4090909090909091,0.0,-0.045454545454545456,0.0
598,2019-01-13,Tottenham,Man United,0,1,NH,46,43,21,32,2.1818181818181817,1.7272727272727273,W,L,W,W,W,W,W,W,W,L,14.0,18.0,22.0,WLWWW,WWWWL,12,12,1,0,0,0,0,0,0,0,1.1363636363636365,0.5,0.45454545454545453,0.0,-4.0
599,2019-01-14,Man City,Wolves,3,0,H,56,23,17,25,2.272727272727273,1.3181818181818181,W,W,L,L,W,L,W,D,L,W,2.0,18.0,22.0,WWLLW,LWDLW,9,7,0,0,0,0,0,0,0,0,1.7727272727272727,-0.09090909090909091,0.9545454545454546,0.09090909090909091,-16.0
600,2019-01-19,Arsenal,Chelsea,2,0,H,46,40,32,17,1.7826086956521738,2.0434782608695654,L,W,L,D,W,W,D,W,W,L,6.0,18.0,23.0,LWLDW,WDWWL,7,10,0,0,0,0,0,0,0,0,0.6086956521739131,1.0,-0.2608695652173913,-0.13043478260869565,-12.0
601,2019-01-19,Bournemouth,West Ham,2,0,H,31,30,42,32,1.173913043478261,1.3478260869565217,L,D,L,L,W,W,D,L,W,L,18.0,18.0,23.0,LDLLW,WDLWL,4,7,0,0,0,0,0,0,0,0,-0.4782608695652174,-0.08695652173913043,-0.17391304347826086,-0.13043478260869565,0.0
602,2019-01-19,Liverpool,Crystal Palace,4,3,H,50,20,10,28,2.4782608695652173,0.9565217391304348,W,L,W,W,W,L,W,L,D,W,1.0,18.0,23.0,WLWWW,LWLDW,12,7,1,0,0,0,0,0,0,0,1.7391304347826086,-0.34782608695652173,1.5217391304347827,0.21739130434782608,-17.0
603,2019-01-19,Man United,Brighton,2,1,H,44,24,32,30,1.7826086956521738,1.1304347826086956,W,W,W,W,W,L,D,W,D,L,18.0,15.0,23.0,WWWWW,LDWDL,15,5,1,1,0,0,0,0,0,0,0.5217391304347826,-0.2608695652173913,0.6521739130434783,0.43478260869565216,3.0
604,2019-01-19,Newcastle,Cardiff,3,0,H,16,19,31,41,0.782608695652174,0.8260869565217391,L,L,D,L,D,D,L,W,D,L,18.0,18.0,23.0,LLDLD,DLWDL,2,5,0,0,0,0,0,0,0,0,-0.6521739130434783,-0.9565217391304348,-0.043478260869565216,-0.13043478260869565,0.0
605,2019-01-19,Southampton,Everton,2,1,H,23,33,39,31,0.8260869565217391,1.3043478260869565,W,D,L,L,W,W,L,L,W,L,19.0,18.0,23.0,WDLLW,WLLWL,7,6,0,0,0,0,0,0,0,0,-0.6956521739130435,0.08695652173913043,-0.4782608695652174,0.043478260869565216,1.0
606,2019-01-19,Watford,Burnley,0,0,NH,32,23,32,43,1.391304347826087,0.9130434782608695,W,D,D,L,W,W,W,W,L,L,20.0,18.0,23.0,WDDLW,WWWLL,8,9,0,0,0,0,0,0,0,0,0.0,-0.8695652173913043,0.4782608695652174,-0.043478260869565216,2.0
607,2019-01-19,Wolves,Leicester,4,3,H,23,26,28,25,1.2608695652173914,1.3478260869565217,L,L,W,D,L,L,W,L,W,W,18.0,4.0,23.0,LLWDL,LWLWW,4,9,0,0,0,0,0,0,0,0,-0.21739130434782608,0.043478260869565216,-0.08695652173913043,-0.21739130434782608,14.0
608,2019-01-20,Fulham,Tottenham,1,2,NH,20,46,49,22,0.6086956521739131,2.0869565217391304,L,L,W,D,D,L,W,L,W,W,18.0,14.0,23.0,LLWDD,LWLWW,5,9,0,0,0,0,0,0,0,0,-1.2608695652173914,1.0434782608695652,-1.4782608695652173,-0.17391304347826086,4.0
609,2019-01-20,Huddersfield,Man City,0,3,NH,13,59,37,17,0.4782608695652174,2.3043478260869565,D,L,L,L,L,W,W,W,L,L,16.0,2.0,23.0,DLLLL,WWWLL,1,9,0,0,1,0,0,0,0,0,-1.0434782608695652,1.826086956521739,-1.826086956521739,-0.34782608695652173,14.0
610,2019-01-29,Arsenal,Cardiff,2,1,H,48,19,32,44,1.8333333333333333,0.7916666666666666,W,L,W,L,D,L,D,L,W,D,6.0,18.0,24.0,WLWLD,LDLWD,7,5,0,0,0,0,0,0,0,0,0.6666666666666666,-1.0416666666666667,1.0416666666666667,0.08333333333333333,-12.0
611,2019-01-29,Fulham,Brighton,4,2,H,21,25,51,32,0.5833333333333334,1.0833333333333333,L,L,L,W,D,L,L,D,W,D,18.0,15.0,24.0,LLLWD,LLDWD,4,5,0,0,0,0,0,0,0,0,-1.25,-0.2916666666666667,-0.5,-0.041666666666666664,3.0
612,2019-01-29,Huddersfield,Everton,0,1,NH,13,34,40,33,0.4583333333333333,1.25,L,D,L,L,L,L,W,L,L,W,16.0,18.0,24.0,LDLLL,LWLLW,1,6,0,0,1,0,0,0,0,0,-1.125,0.041666666666666664,-0.7916666666666666,-0.20833333333333334,-2.0
613,2019-01-29,Man United,Burnley,2,2,NH,46,23,33,43,1.8333333333333333,0.9166666666666666,W,W,W,W,W,D,W,W,W,L,18.0,18.0,24.0,WWWWW,DWWWL,15,10,1,1,0,0,0,0,0,0,0.5416666666666666,-0.8333333333333334,0.9166666666666666,0.20833333333333334,0.0
614,2019-01-29,Newcastle,Man City,2,1,H,19,62,31,17,0.875,2.3333333333333335,W,L,L,D,L,W,W,W,W,L,18.0,2.0,24.0,WLLDL,WWWWL,4,12,0,0,0,0,0,0,0,0,-0.5,1.875,-1.4583333333333333,-0.3333333333333333,16.0
615,2019-01-29,Wolves,West Ham,3,0,H,27,30,31,34,1.3333333333333333,1.2916666666666667,W,L,L,W,D,L,W,D,L,W,18.0,18.0,24.0,WLLWD,LWDLW,7,7,0,0,0,0,0,0,0,0,-0.16666666666666666,-0.16666666666666666,0.041666666666666664,0.0,0.0
616,2019-01-30,Bournemouth,Chelsea,4,0,H,33,40,42,19,1.25,1.9583333333333333,W,L,D,L,L,L,W,D,W,W,18.0,18.0,24.0,WLDLL,LWDWW,4,10,0,0,0,0,0,0,0,0,-0.375,0.875,-0.7083333333333334,-0.25,0.0
617,2019-01-30,Liverpool,Leicester,1,1,NH,54,29,13,29,2.5,1.2916666666666667,W,W,L,W,W,L,L,W,L,W,1.0,4.0,24.0,WWLWW,LLWLW,12,6,0,0,0,0,0,0,0,0,1.7083333333333333,0.0,1.2083333333333333,0.25,-3.0
618,2019-01-30,Southampton,Crystal Palace,1,1,NH,25,23,40,32,0.9166666666666666,0.9166666666666666,W,W,D,L,L,L,L,W,L,D,19.0,18.0,24.0,WWDLL,LLWLD,7,4,0,0,0,0,0,0,0,0,-0.625,-0.375,0.0,0.125,1.0
619,2019-01-30,Tottenham,Watford,2,1,H,48,32,23,32,2.125,1.375,W,L,W,L,W,D,W,D,D,L,14.0,20.0,24.0,WLWLW,DWDDL,9,6,0,0,0,0,0,0,0,0,1.0416666666666667,0.0,0.75,0.125,-6.0
620,2019-02-02,Brighton,Watford,0,0,NH,27,33,36,34,1.04,1.32,L,L,L,D,W,L,D,W,D,D,15.0,20.0,25.0,LLLDW,LDWDD,4,6,0,0,0,0,0,0,0,0,-0.36,-0.04,-0.28,-0.08,-5.0
621,2019-02-02,Burnley,Southampton,1,1,NH,25,26,45,41,0.92,0.92,D,D,W,W,W,D,W,W,D,L,18.0,19.0,25.0,DDWWW,DWWDL,11,8,1,0,0,0,0,0,0,0,-0.8,-0.6,0.0,0.12,-1.0
622,2019-02-02,Cardiff,Bournemouth,2,0,H,20,37,46,42,0.76,1.32,L,L,D,L,W,W,W,L,D,L,18.0,18.0,25.0,LLDLW,WWLDL,4,7,0,0,0,0,0,0,0,0,-1.04,-0.2,-0.56,-0.12,0.0
623,2019-02-02,Chelsea,Huddersfield,5,0,H,40,13,23,41,1.88,0.44,L,L,W,D,W,L,L,D,L,L,18.0,16.0,25.0,LLWDW,LLDLL,7,1,0,0,0,0,0,0,0,0,0.68,-1.12,1.44,0.24,2.0
624,2019-02-02,Crystal Palace,Fulham,2,0,H,24,25,33,53,0.92,0.68,D,L,L,W,L,W,L,L,L,W,18.0,18.0,25.0,DLLWL,WLLLW,4,6,0,0,0,0,0,0,0,0,-0.36,-1.12,0.24,-0.08,0.0
625,2019-02-02,Everton,Wolves,1,3,NH,35,30,33,31,1.32,1.4,W,L,W,L,L,W,W,L,L,W,18.0,18.0,25.0,WLWLL,WWLLW,6,9,0,0,0,0,0,0,0,0,0.08,-0.04,-0.08,-0.12,0.0
626,2019-02-02,Tottenham,Newcastle,1,0,H,50,21,24,32,2.16,0.96,W,W,L,W,L,W,W,L,L,D,14.0,18.0,25.0,WWLWL,WWLLD,9,7,0,0,0,0,0,0,0,0,1.04,-0.44,1.2,0.08,-4.0
627,2019-02-03,Leicester,Man United,0,1,NH,30,48,30,35,1.28,1.8,D,L,L,W,L,D,W,W,W,W,4.0,18.0,25.0,DLLWL,DWWWW,4,13,0,0,0,0,1,0,0,0,0.0,0.52,-0.52,-0.36,-14.0
628,2019-02-03,Man City,Arsenal,3,1,H,63,50,19,33,2.24,1.88,L,W,W,W,W,W,W,L,W,L,2.0,6.0,25.0,LWWWW,WWLWL,12,9,1,0,0,0,0,0,0,0,1.76,0.68,0.36,0.12,-4.0
629,2019-02-04,West Ham,Liverpool,1,1,NH,30,55,37,14,1.24,2.44,L,L,W,D,L,D,W,W,L,W,18.0,1.0,25.0,LLWDL,DWWLW,4,10,0,0,0,0,0,0,0,0,-0.28,1.64,-1.2,-0.24,17.0
630,2019-02-06,Everton,Man City,0,2,NH,36,66,36,20,1.2692307692307692,2.269230769230769,L,W,L,W,L,W,L,W,W,W,18.0,2.0,26.0,LWLWL,WLWWW,6,12,0,0,0,0,1,0,0,0,0.0,1.7692307692307692,-1.0,-0.23076923076923078,16.0
631,2019-02-09,Brighton,Burnley,1,3,NH,27,26,36,46,1.0384615384615385,0.9230769230769231,D,L,L,L,D,D,D,D,W,W,15.0,18.0,26.0,DLLLD,DDDWW,2,9,0,0,0,0,0,0,0,0,-0.34615384615384615,-0.7692307692307693,0.11538461538461539,-0.2692307692307692,-3.0
632,2019-02-09,Crystal Palace,West Ham,1,1,NH,26,31,33,38,1.0,1.2307692307692308,W,D,L,L,W,D,L,L,W,D,18.0,18.0,26.0,WDLLW,DLLWD,7,5,0,0,0,0,0,0,0,0,-0.2692307692307692,-0.2692307692307692,-0.23076923076923078,0.07692307692307693,0.0
633,2019-02-09,Fulham,Man United,0,3,NH,25,49,55,35,0.6538461538461539,1.8461538461538463,L,W,L,L,L,W,D,W,W,W,18.0,18.0,26.0,LWLLL,WDWWW,3,13,0,0,1,0,1,0,0,0,-1.1538461538461537,0.5384615384615384,-1.1923076923076923,-0.38461538461538464,0.0
634,2019-02-09,Huddersfield,Arsenal,1,2,NH,13,51,46,36,0.4230769230769231,1.8076923076923077,L,L,L,D,L,L,W,W,L,W,16.0,6.0,26.0,LLLDL,LWWLW,1,9,0,0,0,0,0,0,0,0,-1.2692307692307692,0.5769230769230769,-1.3846153846153846,-0.3076923076923077,10.0
635,2019-02-09,Liverpool,Bournemouth,3,0,H,56,37,15,44,2.3846153846153846,1.2692307692307692,D,D,W,W,L,L,W,W,L,D,1.0,18.0,26.0,DDWWL,LWWLD,8,7,0,0,0,0,0,0,0,0,1.5769230769230769,-0.2692307692307692,1.1153846153846154,0.038461538461538464,-17.0
636,2019-02-09,Southampton,Cardiff,1,2,NH,27,22,42,46,0.9230769230769231,0.8461538461538461,D,D,W,W,D,W,L,L,D,L,19.0,18.0,26.0,DDWWD,WLLDL,9,4,0,0,0,0,0,0,0,0,-0.5769230769230769,-0.9230769230769231,0.07692307692307693,0.19230769230769232,1.0
637,2019-02-09,Watford,Everton,1,0,H,33,36,34,36,1.3076923076923077,1.2692307692307692,D,L,D,W,D,L,W,L,W,L,20.0,18.0,26.0,DLDWD,LWLWL,6,6,0,0,0,0,0,0,0,0,-0.038461538461538464,0.0,0.038461538461538464,0.0,2.0
638,2019-02-10,Man City,Chelsea,6,0,H,66,45,20,23,2.269230769230769,1.9230769230769231,W,L,W,W,W,W,L,L,W,D,2.0,18.0,26.0,WLWWW,WLLWD,12,7,1,0,0,0,0,0,0,0,1.7692307692307692,0.8461538461538461,0.34615384615384615,0.19230769230769232,-16.0
639,2019-02-10,Tottenham,Leicester,3,1,H,51,30,24,31,2.1923076923076925,1.2307692307692308,W,W,W,L,W,L,D,L,L,W,14.0,4.0,26.0,WWWLW,LDLLW,12,4,0,0,0,0,0,0,0,0,1.0384615384615385,-0.038461538461538464,0.9615384615384616,0.3076923076923077,10.0
640,2019-02-11,Wolves,Newcastle,1,1,NH,34,22,33,34,1.4444444444444444,0.9259259259259259,D,W,W,W,L,D,L,W,W,L,18.0,18.0,27.0,DWWWL,DLWWL,10,7,0,0,0,0,0,0,0,0,0.037037037037037035,-0.4444444444444444,0.5185185185185185,0.1111111111111111,0.0
641,2019-02-22,Cardiff,Watford,1,5,NH,24,34,47,34,0.9259259259259259,1.3703703703703705,W,W,L,L,D,W,D,L,D,W,18.0,20.0,27.0,WWLLD,WDLDW,7,8,0,0,0,0,0,0,0,0,-0.8518518518518519,0.0,-0.4444444444444444,-0.037037037037037035,-2.0
642,2019-02-22,West Ham,Fulham,3,1,H,32,25,39,58,1.2222222222222223,0.6296296296296297,D,D,L,L,W,L,L,W,L,L,18.0,18.0,27.0,DDLLW,LLWLL,5,3,0,0,0,0,0,0,0,0,-0.25925925925925924,-1.2222222222222223,0.5925925925925926,0.07407407407407407,0.0
643,2019-02-23,Bournemouth,Wolves,1,1,NH,37,34,47,33,1.2222222222222223,1.4444444444444444,L,L,W,W,L,D,W,W,W,L,18.0,18.0,27.0,LLWWL,DWWWL,6,10,0,0,0,0,0,0,0,0,-0.37037037037037035,0.037037037037037035,-0.2222222222222222,-0.14814814814814814,0.0
644,2019-02-23,Burnley,Tottenham,2,1,H,29,54,47,25,1.0,2.2222222222222223,W,D,D,D,W,W,W,W,W,L,18.0,14.0,27.0,WDDDW,WWWWL,9,12,0,0,0,0,0,0,0,0,-0.6666666666666666,1.0740740740740742,-1.2222222222222223,-0.1111111111111111,4.0
645,2019-02-23,Leicester,Crystal Palace,1,4,NH,31,27,34,34,1.1851851851851851,1.0,L,L,D,L,L,D,W,D,L,L,4.0,18.0,27.0,LLDLL,DWDLL,1,5,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.25925925925925924,0.18518518518518517,-0.14814814814814814,-14.0
646,2019-02-23,Newcastle,Huddersfield,2,0,H,22,14,34,48,0.9259259259259259,0.4074074074074074,D,L,W,W,L,L,L,L,L,D,18.0,16.0,27.0,DLWWL,LLLLD,7,1,0,0,0,0,0,0,0,0,-0.4444444444444444,-1.2592592592592593,0.5185185185185185,0.2222222222222222,2.0
647,2019-02-24,Arsenal,Southampton,2,0,H,53,28,37,44,1.8518518518518519,0.8888888888888888,W,L,W,W,L,L,D,D,W,W,6.0,19.0,27.0,WLWWL,LDDWW,9,8,0,0,0,0,0,0,0,0,0.5925925925925926,-0.5925925925925926,0.9629629629629629,0.037037037037037035,-13.0
